t,theta,omega,u,reward
0.7800000000000006,-1.0170724014349741,-18.45709471040676,-2.8499999999999996,1.3586934269523251e-05
0.7850000000000006,-1.1091027469613046,-18.141991371184705,-2.8499999999999996,3.4939154734264564e-05
0.7900000000000006,-1.1974106919341798,-17.807766320096007,-2.8499999999999996,8.484698446308917e-05
0.7950000000000006,-1.287398881195003,-17.45136602513078,-2.8499999999999996,0.00019481185486963743
0.8000000000000006,-1.3714270809488966,-17.061608377621347,-2.6999999999999997,0.00042338227525103874
0.8050000000000006,-1.4580644697057388,-16.64380105248563,-2.55,0.0008718703518239688
0.8100000000000006,-1.539102849891363,-16.198650111180783,-2.4,0.0017037813026690868
0.8150000000000006,-1.6184161563905792,-15.736950715560459,-2.25,0.003165211594915966
0.8200000000000006,-1.694642551542885,-15.257519497266745,-2.1,0.0056016350005314314
0.8250000000000006,-1.7719337699883209,-14.768981902953,-1.9500000000000002,0.009465187589484619
0.8300000000000006,-1.8440180119383547,-14.267699265884806,-1.8000000000000003,0.015306725001681431
0.8350000000000006,-1.9131510579006779,-13.764756189663652,-1.6500000000000004,0.023748959561029487
0.8400000000000006,-1.9828030738711409,-13.25682205145558,-1.5000000000000004,0.03544064412730589
0.8450000000000006,-2.0472372258201967,-12.748661498649248,-1.3500000000000005,0.05099613530393576
0.8500000000000006,-2.110001939099146,-12.242664690110965,-1.2000000000000006,0.07092846464734864
0.8550000000000006,-2.167805773620938,-11.739164623168888,-1.0500000000000007,0.09558612612839237
0.8600000000000007,-2.227576554720114,-11.23769057670461,-0.9000000000000007,0.12510355706424728
0.8650000000000007,-2.2826994675762755,-10.743051112408672,-0.7500000000000007,0.15937288095717222
0.8700000000000007,-2.3344062596352084,-10.250469725360047,-0.6000000000000006,0.19804063662000443
0.8750000000000007,-2.386163032061444,-9.701698491228568,0.0,0.24038610356172307
0.8800000000000007,-2.431693687079581,-9.176418323566654,0.0,0.28549450345368405
0.8850000000000007,-2.476625801069437,-8.679013555162475,0.0,0.33252586573261833
0.8900000000000007,-2.5180641390379805,-8.207309874061337,0.0,0.3806283055596549
0.8950000000000007,-2.5577281466660393,-7.7577586153570035,0.0,0.42898638953492935
0.9000000000000007,-2.5953362625142216,-7.332638468821212,0.0,0.47685788299516274
0.9050000000000007,-2.630271442420203,-6.930090835643382,0.0,0.5235982063207776
0.9100000000000007,-2.662884089428613,-6.549851891591526,0.0,0.5686734790255213
0.9150000000000007,-2.6972279911370456,-6.19162473796126,0.0,0.6116639705427414
0.9200000000000007,-2.725971209716661,-5.8537990955555195,0.0,0.6522601862179515
0.9250000000000007,-2.755427548429548,-5.5339447595053635,0.0,0.6902538324971029
0.9300000000000007,-2.781303582405954,-5.232823232977722,0.0,0.7255256703263764
0.9350000000000007,-2.8073501328721577,-4.9496208373972665,0.0,0.7580319033213923
0.9400000000000007,-2.8329849305678807,-4.684115059274743,0.0,0.7877903483659316
0.9450000000000007,-2.8527159402074185,-4.435678498081124,0.0,0.8148672597588742
0.9500000000000007,-2.8768351878520404,-4.200398564701342,0.0,0.8393653557350158
0.9550000000000007,-2.896617813932027,-3.9797983636483614,0.0,0.8614133403834505
0.9600000000000007,-2.915677173650161,-3.773585441213742,0.0,0.8811570242180893
0.9650000000000007,-2.933455310413351,-3.582669820742056,0.0,0.8987520153736039
0.9700000000000008,-2.9522356389589355,-3.4026559396695464,0.0,0.914357869997064
0.9750000000000008,-2.9690912770086597,-3.2336616350851157,0.0,0.9281335437880025
0.9800000000000008,-2.982829727544084,-3.0758905054863552,0.0,0.940233966688544
0.9850000000000008,-2.9973819290661727,-2.9286027321341797,0.0,0.9508075609635275
0.9900000000000008,-3.0122113902718555,-2.793106234735916,0.0,0.9599945326714299
0.9950000000000008,-3.0268227474810425,-2.6673640680899653,0.0,0.9679257828388375
1.0000000000000007,-3.0397430202256124,-2.549842282719373,0.0,0.9747223039891293
1.0050000000000006,-3.0513919395685205,-2.443058848477312,0.0,0.980494947671721
1.0100000000000005,-3.0633514777687374,-2.3417764854841905,0.0,0.9853444678025378
1.0150000000000003,-3.076698722001872,-2.2514898806618175,0.0,0.9893617621089053
1.0200000000000002,-3.0871944382404335,-2.167137818391881,0.0,0.9926282493661331
1.0250000000000001,-3.097337719244563,-2.0934055197939867,0.0,0.9952163333060219
1.03,-3.1070905593599725,-2.0215096443201577,0.0,0.9971899151397654
1.035,-3.118025157403544,-1.9609661373219964,0.0,0.9986049257442272
1.0399999999999998,-3.1293719514616085,-1.9064905776822276,0.0,0.9995098559371453
1.0449999999999997,-3.1364436625901257,-1.856570669866508,0.0,0.9999462691551774
1.0499999999999996,-3.145432196613889,-1.8123452182755766,0.0,0.9999492854848151
1.0549999999999995,-3.1556613519271726,-1.7771714109068875,0.0,0.9995480295981671
1.0599999999999994,-3.164507563550624,-1.74751826463154,0.0,0.9987660379077864
1.0649999999999993,-3.1717524021724914,-1.723197568706173,0.0,0.9976216223458343
1.0699999999999992,-3.182244037861725,-1.7029569066170227,0.0,0.996128189736808
1.074999999999999,-3.189900959016703,-1.6701498301184923,0.15,0.9943069886561671
1.079999999999999,-3.1977272519812456,-1.6180516098760158,0.3,0.9921979134150104
1.0849999999999989,-3.206087718764316,-1.552487349097575,0.44999999999999996,0.9898528213158982
1.0899999999999987,-3.2145717301895167,-1.4722036950160409,0.6,0.9873344450797609
1.0949999999999986,-3.2194599849632612,-1.3763331675115735,0.75,0.984715063223517
1.0999999999999985,-3.225284731032209,-1.2611906632971541,0.9,0.982074944369641
1.1049999999999984,-3.23400566190477,-1.1323109730474155,1.05,0.9795005762656462
1.1099999999999983,-3.2377886415619312,-0.9861087016491602,1.2,0.9770826819210385
1.1149999999999982,-3.2418444338978984,-0.8232427460378383,1.3499999999999999,0.9749140134302763
1.119999999999998,-3.247216966584426,-0.6427930679154144,1.4999999999999998,0.9730868985254074
1.124999999999998,-3.2497795218800287,-0.444713210402656,1.6499999999999997,0.9716904955732388
1.129999999999998,-3.2487901742321106,-0.22970744401513882,1.7999999999999996,0.9708076896197283
1.1349999999999978,-3.251902737049641,0.0033796970058547265,1.9499999999999995,0.9705115068130371
1.1399999999999977,-3.250536472650002,0.19788447571592105,2.0999999999999996,0.9707783870888199
1.1449999999999976,-3.249385108660059,0.4120261529668801,2.2499999999999996,0.9715773726993019
1.1499999999999975,-3.2472350224459667,0.6480729464724508,2.3999999999999995,0.9729396493654568
1.1549999999999974,-3.2434699890992174,0.9037057787325737,2.5499999999999994,0.9748763489667759
1.1599999999999973,-3.2380926550996736,1.183810779290161,2.6999999999999993,0.9773723483653576
1.1649999999999971,-3.2337436889992697,1.4850554521159047,2.849999999999999,0.9803788908138921
1.169999999999997,-3.223392126491931,1.8123904909073951,2.999999999999999,0.9838048469614441
1.174999999999997,-3.213767992954857,1.7224138522228662,0.0,0.9871177519192657
1.1799999999999968,-3.2045466585970783,1.635240344820919,0.0,0.9899204584675738
1.1849999999999967,-3.1964832761172595,1.5540928737354007,0.0,0.9922714537985173
1.1899999999999966,-3.1913601709536628,1.4830383130649158,0.0,0.9942228243985243
1.1949999999999965,-3.185196294126959,1.4151462274207351,0.0,0.9958208045955138
1.1999999999999964,-3.174973838060526,1.3479778442211483,0.0,0.997106300510331
1.2049999999999963,-3.1703847789831396,1.2900543085002665,0.0,0.9981153834648376
1.2099999999999962,-3.1621539362989597,1.2365005787274155,0.0,0.9988797493166343
1.214999999999996,-3.1585834766682384,1.1653881564360706,-0.15,0.9994231657868007
1.219999999999996,-3.1517666484964444,1.0787394838943865,-0.3,0.9997693294772776
1.2249999999999959,-3.14667929265144,0.9711658146808317,-0.44999999999999996,0.9999493577448755
1.2299999999999958,-3.1426663638880137,0.8511040511672742,-0.6,0.9999999962520753
1.2349999999999957,-3.138084141601558,0.7103309675263955,-0.75,0.9999614683996546
1.2399999999999956,-3.1336934177059685,0.5543851487786874,-0.9,0.9998749470056906
1.2449999999999954,-3.13146395600182,0.37863853680937487,-1.05,0.9997796187064406
1.2499999999999953,-3.132318839243078,0.18282644276034576,-1.2,0.9997092994616683
1.2549999999999952,-3.1310966080484954,0.15871142341854846,0.0,0.9996616427036693
