t,theta,omega,u,reward
0.5700000000000004,1.6299978494644165,10.885594367980957,0.0,-0.6310752482679979
0.5750000000000004,1.6815959215164185,10.14636516571045,0.0,-0.5178650867267379
0.5800000000000004,1.7305972576141357,9.412357330322266,0.0,-0.4151334675808315
0.5850000000000004,1.7777892351150513,8.690832138061523,0.0,-0.32289978461796487
0.5900000000000004,1.8171188831329346,7.9778900146484375,0.0,-0.2435773643568631
0.5950000000000004,1.8562804460525513,7.276019096374512,0.0,-0.17294210056185894
0.6000000000000004,1.8907562494277954,6.585712432861328,0.0,-0.11293459312071646
0.6050000000000004,1.9203071594238281,5.908685684204102,0.0,-0.06326456766398547
0.6100000000000004,1.9501454830169678,5.241242408752441,0.0,-0.02078214255064506
0.6150000000000004,1.9733785390853882,4.5809855461120605,0.0,0.01164577067513603
0.6200000000000004,1.996294617652893,3.935028553009033,0.0,0.037145469563570316
0.6250000000000004,2.0136544704437256,3.2959322929382324,0.0,0.05386889622849764
0.6300000000000004,2.0285909175872803,2.6670258045196533,0.0,0.0635236728532613
0.6350000000000005,2.039985179901123,2.0468578338623047,0.0,0.0659627870007777
0.6400000000000005,2.047597885131836,1.4319549798965454,0.0,0.06135143333915169
0.6450000000000005,2.0552988052368164,0.8245436549186707,0.0,0.05156152698258462
0.6500000000000005,2.055792808532715,0.2200137972831726,0.0,0.033698711332785763
0.6550000000000005,2.0571727752685547,-0.33263012766838074,0.0,0.029355957948470984
0.6600000000000005,2.0521397590637207,-0.8684036135673523,0.0,0.028791609443883565
0.6650000000000005,2.0502331256866455,-1.3994626998901367,0.0,0.02548792555302523
0.6700000000000005,2.038771629333496,-1.9306507110595703,0.0,0.014164909572682766
0.6750000000000005,2.0292091369628906,-2.4616379737854004,0.0,-0.00044109107690229465
0.6800000000000005,2.015129327774048,-2.9911558628082275,0.0,-0.021062917229780292
0.6850000000000005,2.000230073928833,-3.522622585296631,0.0,-0.04625034293741773
0.6900000000000005,1.9805699586868286,-4.054455757141113,0.0,-0.07779239060857579
0.6950000000000005,1.9583494663238525,-4.587902069091797,0.0,-0.11486082185828589
0.7000000000000005,1.9330517053604126,-5.123570442199707,0.0,-0.15783962189180373
0.7050000000000005,1.906786322593689,-5.659042835235596,0.0,-0.2056692825263588
0.7100000000000005,1.877150058746338,-6.202012538909912,0.0,-0.2601440971267846
0.7150000000000005,1.8446223735809326,-6.744234085083008,0.0,-0.32057690329116073
0.7200000000000005,1.8090870380401611,-7.287772178649902,0.0,-0.3872665991027774
0.7250000000000005,1.7716931104660034,-7.835829257965088,0.0,-0.4600371978796922
0.7300000000000005,1.7310926914215088,-8.381896018981934,0.0,-0.5390192838771231
0.7350000000000005,1.6881916522979736,-8.930493354797363,0.0,-0.6242662412303059
0.7400000000000005,1.6440409421920776,-9.480940818786621,0.0,-0.7152084269999182
0.7450000000000006,1.5934898853302002,-10.026106834411621,0.0,-0.8137363407224529
0.7500000000000006,1.5417674779891968,-10.569008827209473,0.0,-0.9173349677225184
0.7550000000000006,1.4851739406585693,-11.110286712646484,0.0,-1.0280602366106486
0.7600000000000006,1.4311412572860718,-11.622390747070312,0.15,-1.044686733897494
0.7650000000000006,1.371755599975586,-12.104155540466309,0.3,-1.0668169723580123
0.7700000000000006,1.3094691038131714,-12.553731918334961,0.44999999999999996,-1.073960958815003
0.7750000000000006,1.2457053661346436,-12.967628479003906,0.6,-1.0648927191845758
0.7800000000000006,1.179574966430664,-13.346967697143555,0.75,-1.0402535001639799
0.7850000000000006,1.1134772300720215,-14.21298885345459,-2.8499999999999996,0.8313450109217273
0.7900000000000006,1.0387763977050781,-15.051857948303223,-2.8499999999999996,0.8095425295259299
0.7950000000000006,0.959672212600708,-15.858972549438477,-2.8499999999999996,0.7788225764852634
0.8000000000000006,0.8811013698577881,-16.633398056030273,-2.8499999999999996,0.7407406032720055
0.8050000000000006,0.794087290763855,-17.369606018066406,-2.8499999999999996,0.6969098094748888
0.8100000000000006,0.7053259611129761,-18.060779571533203,-2.8499999999999996,0.6495815226313087
0.8150000000000006,0.6146242618560791,-18.702739715576172,-2.8499999999999996,0.6008340820276938
0.8200000000000006,0.5190903544425964,-19.291908264160156,-2.8499999999999996,0.55296268751644
0.8250000000000006,0.4222123622894287,-19.82493782043457,-2.8499999999999996,0.5080053865925263
0.8300000000000006,0.3212625980377197,-20.29347801208496,-2.8499999999999996,0.46893259782013585
0.8350000000000006,0.2198229730129242,-20.698144912719727,-2.8499999999999996,0.43711895381200805
0.8400000000000006,0.11596737056970596,-21.03556251525879,-2.8499999999999996,0.4148152949568412
0.8450000000000006,0.008489242754876614,-21.3052921295166,-2.8499999999999996,0.4038835844662607
0.8500000000000006,-0.09613731503486633,-21.504714965820312,-2.8499999999999996,0.3565381857044126
0.8550000000000006,-0.20671366155147552,-21.633655548095703,-2.8499999999999996,0.3173135510837436
0.8600000000000007,-0.3141464293003082,-21.69365119934082,-2.8499999999999996,0.29233302887443235
0.8650000000000007,-0.42498669028282166,-21.688640594482422,-2.8499999999999996,0.27983292785803426
0.8700000000000007,-0.5314964652061462,-21.619911193847656,-2.8499999999999996,0.2800761750682862
0.8750000000000007,-0.6399067640304565,-21.490535736083984,-2.8499999999999996,0.2913951647477472
0.8800000000000007,-0.7461321353912354,-21.30776596069336,-2.8499999999999996,0.31227682427277315
0.8850000000000007,-0.8527219891548157,-21.076894760131836,-2.8499999999999996,0.3410883522869015
0.8900000000000007,-0.9571362137794495,-20.80205726623535,-2.8499999999999996,0.3762998659299861
0.8950000000000007,-1.0595990419387817,-20.49163055419922,-2.8499999999999996,0.41589975202627333
0.9000000000000007,-1.1604875326156616,-20.151824951171875,-2.8499999999999996,0.45826744995661495
0.9050000000000007,-1.2618260383605957,-19.78582000732422,-2.8499999999999996,0.5023671807930998
0.9100000000000007,-1.359140157699585,-19.384510040283203,-2.6999999999999997,0.3394013385175766
0.9150000000000007,-1.4557652473449707,-18.95009994506836,-2.55,0.19301790959995876
0.9200000000000007,-1.5504072904586792,-18.490177154541016,-2.4,0.062078984510227364
0.9250000000000007,-1.6407124996185303,-18.01227378845215,-2.25,-0.05495216697349237
0.9300000000000007,-1.7304868698120117,-17.521728515625,-2.1,-0.1582409336749026
0.9350000000000007,-1.815420389175415,-17.01952362060547,-1.9500000000000002,-0.24912277031225016
0.9400000000000007,-1.8976223468780518,-16.262487411499023,0.0,-1.8015215833858802
0.9450000000000007,-1.9782136678695679,-15.526517868041992,0.0,-1.6003213113772743
0.9500000000000007,-2.0548758506774902,-14.81661605834961,0.0,-1.4160999173589635
0.9550000000000007,-2.125485420227051,-14.130457878112793,0.0,-1.2485804398127747
0.9600000000000007,-2.1979222297668457,-13.475702285766602,0.0,-1.0942821903322133
0.9650000000000007,-2.2608466148376465,-12.847018241882324,0.0,-0.9568791325221833
0.9700000000000008,-2.3246662616729736,-12.252694129943848,0.0,-0.8317791965349186
0.9750000000000008,-2.3860504627227783,-11.686349868774414,0.0,-0.71863762221743
0.9800000000000008,-2.4425208568573,-11.152860641479492,0.0,-0.6183120935172758
0.9850000000000008,-2.4963107109069824,-10.649621963500977,0.0,-0.5285405857014489
0.9900000000000008,-2.5462100505828857,-10.17614459991455,0.0,-0.4488755598148755
0.9950000000000008,-2.597369432449341,-9.732925415039062,0.0,-0.3767621496752831
1.0000000000000007,-2.6438255310058594,-9.318511962890625,0.0,-0.3134474255231814
1.0050000000000006,-2.689912796020508,-8.93505859375,0.0,-0.25704017162004655
1.0100000000000005,-2.734079360961914,-8.577949523925781,0.0,-0.20696686723611157
1.0150000000000003,-2.776836395263672,-8.250840187072754,0.0,-0.16291248954931403
1.0200000000000002,-2.8174357414245605,-7.950239181518555,0.0,-0.12422733694876609
1.0250000000000001,-2.856703281402588,-7.673517227172852,0.0,-0.09001500388131772
1.03,-2.8939573764801025,-7.40294885635376,0.15,-0.025655887623597023
1.035,-2.930016040802002,-7.134943008422852,0.3,-0.0035193768794672675
1.0399999999999998,-2.9646825790405273,-6.873178482055664,0.44999999999999996,0.012482745819027391
1.0449999999999997,-2.9975624084472656,-6.607657432556152,0.6,0.023057419728009287
1.0499999999999996,-3.0311689376831055,-6.34997034072876,0.75,0.02816975351207332
1.0549999999999995,-3.061710834503174,-6.088888645172119,0.9,0.028078931367428617
1.0599999999999994,-3.0922389030456543,-5.8318352699279785,1.05,0.022975798355990118
1.0649999999999993,-3.120818614959717,-5.571972846984863,1.2,0.013009720552699167
1.0699999999999992,3.135845184326172,-5.310944080352783,1.3499999999999999,0.12610049339985463
1.074999999999999,3.1098501682281494,-5.045790672302246,1.4999999999999998,0.11261905694207834
1.079999999999999,3.0847301483154297,-4.7819905281066895,1.6499999999999997,0.09733233502158342
1.0849999999999989,3.061408042907715,-4.511171817779541,1.7999999999999996,0.07950768975167917
1.0899999999999987,3.0402162075042725,-4.234930515289307,1.9499999999999995,0.058852723059324125
1.0949999999999986,3.0196588039398193,-3.9509966373443604,2.0999999999999996,0.03501834769798115
1.0999999999999985,3.001704692840576,-3.664442539215088,2.2499999999999996,0.007885404376582944
1.1049999999999984,2.9844071865081787,-3.3694887161254883,2.3999999999999995,-0.023177405304651677
1.1099999999999983,2.968139410018921,-3.0674173831939697,2.5499999999999994,-0.05845886363294306
1.1149999999999982,2.9523844718933105,-2.7525634765625,2.6999999999999993,-0.09907731158373612
1.119999999999998,2.939441442489624,-2.4305033683776855,2.849999999999999,-0.14528603861868017
1.124999999999998,2.927521228790283,-2.0952727794647217,2.999999999999999,-0.19815619753026864
1.129999999999998,2.9197442531585693,-1.7686759233474731,3.0,-0.2566811477715311
1.1349999999999978,2.9097399711608887,-1.4508119821548462,3.0,-0.31429532709994046
1.1399999999999977,2.9039885997772217,-1.138407588005066,3.0,-0.3735006013098867
1.1449999999999976,2.8986752033233643,-0.8322900533676147,3.0,-0.4329073606891627
1.1499999999999975,2.8970344066619873,-0.5312673449516296,3.0,-0.49368554580185386
1.1549999999999974,2.8933115005493164,-0.23591358959674835,3.0,-0.5538794927919086
1.1599999999999973,2.892852306365967,0.036773502826690674,3.0,-0.5948298799262506
1.1649999999999971,2.893373489379883,0.2688307464122772,3.0,-0.5400090785504316
1.169999999999997,2.894996166229248,0.5006453990936279,3.0,-0.4863363408187621
1.174999999999997,2.8989098072052,0.7320723533630371,3.0,-0.4342021067183124
1.1799999999999968,2.901967763900757,0.9674599766731262,3.0,-0.3816442916251842
1.1849999999999967,2.906801462173462,1.2018405199050903,3.0,-0.33061393908429104
1.1899999999999966,2.9154436588287354,1.4385982751846313,3.0,-0.280974182746247
1.1949999999999965,2.924825668334961,1.6758983135223389,3.0,-0.23220456481676544
1.1999999999999964,2.9304752349853516,1.9193813800811768,3.0,-0.1817429594699524
1.2049999999999963,2.9417102336883545,2.164788007736206,3.0,-0.1333904010432207
1.2099999999999962,2.952195644378662,2.42060923576355,3.0,-0.08348257995622571
1.214999999999996,2.967763662338257,2.6771249771118164,3.0,-0.0358886351824006
1.219999999999996,2.978360891342163,2.9409570693969727,3.0,0.013794762859026671
1.2249999999999959,2.9951207637786865,3.216750383377075,3.0,0.06295360921803111
1.2299999999999958,3.0134851932525635,3.495607614517212,3.0,0.11114430178137623
1.2349999999999957,3.0290329456329346,3.3662726879119873,0.0,0.3892678414460575
1.2399999999999956,3.0483014583587646,3.24678111076355,0.0,0.39237405806334946
1.2449999999999954,3.0644497871398926,3.14007306098938,0.0,0.3946503751597995
1.2499999999999953,3.0785789489746094,3.0416834354400635,0.0,0.396371398798942
1.2549999999999952,3.093961238861084,2.9562294483184814,0.0,0.39815353300864054
1.2599999999999951,3.106692314147949,2.878188133239746,0.0,0.3993986930651461
1.264999999999995,3.1221368312835693,2.8129215240478516,0.0,0.40100000423478144
1.269999999999995,3.13551664352417,2.7567193508148193,0.0,0.4022572885527521
1.2749999999999948,-3.133775234222412,2.708418130874634,0.0,0.2750622776792524
1.2799999999999947,-3.1217548847198486,2.6680843830108643,0.0,0.27354060442165484
1.2849999999999946,-3.1070804595947266,2.638773202896118,0.0,0.27185475213085486
1.2899999999999945,-3.0944478511810303,2.5944602489471436,-0.15,0.17947278699130276
1.2949999999999944,-3.081763744354248,2.5380046367645264,-0.3,0.12860782508273466
1.2999999999999943,-3.0703115463256836,2.472493886947632,-0.44999999999999996,0.07985236375996196
1.3049999999999942,-3.0576183795928955,2.390570640563965,-0.6,0.03246810040521758
1.309999999999994,-3.043487548828125,2.30072021484375,-0.75,-0.013428475357524089
1.314999999999994,-3.034456253051758,2.191631555557251,-0.9,-0.05920378529846021
1.3199999999999938,-3.023887872695923,2.0717082023620605,-1.05,-0.1045998907507556
1.3249999999999937,-3.0147016048431396,1.9367942810058594,-1.2,-0.15057732993848782
1.3299999999999936,-3.003890037536621,1.9806784391403198,0.0,0.2499540710236888
1.3349999999999935,-2.993825912475586,2.0279152393341064,0.0,0.24968293139959372
1.3399999999999934,-2.9833121299743652,2.0844979286193848,0.0,0.24945483837463353
1.3449999999999933,-2.9726712703704834,2.1213550567626953,-0.15,0.15826102427543504
1.3499999999999932,-2.9633123874664307,2.146206855773926,-0.3,0.10853154161668697
1.354999999999993,-2.9501354694366455,2.1577394008636475,-0.44999999999999996,0.061909508380344785
1.359999999999993,-2.9402692317962646,2.1531829833984375,-0.6,0.01832035462928569
1.3649999999999929,-2.9305551052093506,2.1347453594207764,-0.75,-0.022790133261898465
1.3699999999999928,-2.9181363582611084,2.1011805534362793,-0.9,-0.06188366783049937
1.3749999999999927,-2.9084057807922363,2.055398941040039,-1.05,-0.0991915565749329
1.3799999999999926,-2.8997693061828613,1.9936631917953491,-1.2,-0.1355283658452482
1.3849999999999925,-2.887699604034424,1.9190218448638916,-1.3499999999999999,-0.17075102762395544
1.3899999999999924,-2.879199981689453,1.8295060396194458,-1.4999999999999998,-0.2060239337305742
1.3949999999999922,-2.8707869052886963,1.7246057987213135,-1.6499999999999997,-0.24168077374655572
1.3999999999999921,-2.860858201980591,1.6037143468856812,-1.7999999999999996,-0.27806568931337544
1.404999999999992,-2.8543386459350586,1.4677733182907104,-1.9499999999999995,-0.31636067162274173
1.409999999999992,-2.8472065925598145,1.3163456916809082,-2.0999999999999996,-0.35657091396871154
1.4149999999999918,-2.841967821121216,1.1516320705413818,-2.2499999999999996,-0.3993923466424383
1.4199999999999917,-2.8366734981536865,0.9675505757331848,-2.3999999999999995,-0.44607085518571366
1.4249999999999916,-2.828766107559204,0.7662338614463806,-2.5499999999999994,-0.4961503558192256
1.4299999999999915,-2.8288471698760986,0.5498341917991638,-2.6999999999999993,-0.5529229860002005
1.4349999999999914,-2.8262522220611572,0.315909206867218,-2.849999999999999,-0.614525436606814
1.4399999999999913,-2.824249029159546,0.0590992234647274,-2.999999999999999,-0.6838895710462041
1.4449999999999912,-2.8255538940429688,-0.1426098495721817,-3.0,-0.6682999657917206
1.449999999999991,-2.828033447265625,-0.3357960879802704,-3.0,-0.6288483504860778
1.454999999999991,-2.8288187980651855,-0.5236182808876038,-3.0,-0.5903889524016952
1.4599999999999909,-2.832385301589966,-0.7128651738166809,-3.0,-0.5531443334216936
1.4649999999999908,-2.836135149002075,-0.905746579170227,-3.0,-0.515729652773351
1.4699999999999906,-2.842228651046753,-1.1008763313293457,-3.0,-0.47923056480331205
1.4749999999999905,-2.8459889888763428,-1.294879674911499,-3.0,-0.44262116488871883
1.4799999999999904,-2.8549978733062744,-1.4933632612228394,-3.0,-0.40756726263764786
1.4849999999999903,-2.862487316131592,-1.6945223808288574,-3.0,-0.37199143735223716
1.4899999999999902,-2.8718416690826416,-1.9008630514144897,-3.0,-0.3366775855914971
1.4949999999999901,-2.8817248344421387,-2.1089982986450195,-3.0,-0.3018066000072228
1.49999999999999,-2.8905065059661865,-2.3237926959991455,-3.0,-0.2659209554154938
1.50499999999999,-2.904116153717041,-2.547656536102295,-3.0,-0.2308193514977479
1.5099999999999898,-2.917891025543213,-2.77264404296875,-3.0,-0.19627408996489965
1.5149999999999897,-2.930481195449829,-2.585834503173828,0.0,0.18237526890049569
1.5199999999999896,-2.943051815032959,-2.407461643218994,0.0,0.18663381361528417
1.5249999999999895,-2.9565062522888184,-2.2396459579467773,0.0,0.19036394187151226
1.5299999999999894,-2.964993715286255,-2.0790607929229736,0.0,0.19287083279215986
1.5349999999999893,-2.9733638763427734,-1.927107334136963,0.0,0.194902721661355
1.5399999999999892,-2.9864392280578613,-1.7821834087371826,0.0,0.1971234119047601
1.544999999999989,-2.993422031402588,-1.641541838645935,0.0,0.19822250576638786
1.549999999999989,-3.001997947692871,-1.5086156129837036,0.0,0.1991984660585365
1.5549999999999888,-3.007578134536743,-1.3821988105773926,0.0,0.19956262115495157
1.5599999999999887,-3.0157291889190674,-1.2598893642425537,0.0,0.19997320347497546
1.5649999999999886,-3.021862030029297,-1.1428356170654297,0.0,0.19995398043423426
1.5699999999999885,-3.0256972312927246,-1.0277764797210693,0.0,0.19949796134578765
1.5749999999999884,-3.0323383808135986,-0.9200854897499084,0.0,0.1991892431633748
1.5799999999999883,-3.0350351333618164,-0.8147250413894653,0.0,0.1983385118326317
1.5849999999999882,-3.0383713245391846,-0.7143283486366272,0.0,0.197446411490489
1.589999999999988,-3.042421579360962,-0.6132498979568481,0.0,0.19645676679483834
1.594999999999988,-3.0458242893218994,-0.5182116627693176,0.0,0.19534616485109277
1.5999999999999879,-3.048304319381714,-0.424211323261261,0.0,0.1940356200376436
1.6049999999999878,-3.0498862266540527,-0.3312205970287323,0.0,0.19253630401590502
1.6099999999999877,-3.052216053009033,-0.24397782981395721,0.0,0.1910860373412748
1.6149999999999876,-3.05241060256958,-0.15521763265132904,0.0,0.18931720324538878
1.6199999999999875,-3.0537049770355225,-0.06346048414707184,0.0,0.18746037072326824
1.6249999999999873,-3.0539233684539795,0.006199188996106386,0.0,0.1863546257874785
1.6299999999999872,-3.053638458251953,0.03359518200159073,0.0,0.18766469929320026
1.6349999999999871,-3.0517847537994385,0.058652542531490326,0.0,0.1887250808713535
1.639999999999987,-3.0526950359344482,0.08442670106887817,0.0,0.19003355386654738
1.644999999999987,-3.053039789199829,0.11105130612850189,0.0,0.19132748130645968
1.6499999999999868,-3.0511415004730225,0.13936981558799744,0.0,0.19250798578986625
1.6549999999999867,-3.0504119396209717,0.16477666795253754,0.0,0.1936360542826787
1.6599999999999866,-3.049682378768921,0.19164244830608368,0.0,0.1948218901382248
1.6649999999999865,-3.0501949787139893,0.21996696293354034,0.0,0.19616762140490504
1.6699999999999864,-3.049330949783325,0.24677078425884247,0.0,0.1973180163596225
1.6749999999999863,-3.044879198074341,0.2765541076660156,0.0,0.19828586374930654
1.6799999999999862,-3.0425477027893066,0.3055063486099243,0.0,0.19937963264450984
1.684999999999986,-3.041837692260742,0.3337465822696686,0.0,0.20056928143621253
1.689999999999986,-3.0405218601226807,0.3653761148452759,0.0,0.2018417218469258
1.6949999999999859,-3.039949655532837,0.39627155661582947,0.0,0.20313312478030318
1.6999999999999857,-3.03743052482605,0.4281037151813507,0.0,0.20427575207262258
1.7049999999999856,-3.03450608253479,0.4628959894180298,0.0,0.20548810406414417
1.7099999999999855,-3.0310914516448975,0.4997583031654358,0.0,0.20671883898067797
1.7149999999999854,-3.0298030376434326,0.5139760971069336,-0.15,0.09906970132325382
1.7199999999999853,-3.0280797481536865,0.51189124584198,-0.3,0.03198520697745255
1.7249999999999852,-3.026200771331787,0.4870474338531494,-0.44999999999999996,-0.03365627978027316
1.729999999999985,-3.0231285095214844,0.4451743960380554,-0.6,-0.09803657498091617
1.734999999999985,-3.0194637775421143,0.38336971402168274,-0.75,-0.16187591513723915
1.739999999999985,-3.020315170288086,0.3009214699268341,-0.9,-0.22619112083260728
1.7449999999999848,-3.0180795192718506,0.2025417685508728,-1.05,-0.2907225302236302
1.7499999999999847,-3.015256643295288,0.08055589348077774,-1.2,-0.3570148650750744
1.7549999999999846,-3.019542932510376,-0.030107641592621803,-1.3499999999999999,-0.4149142899620122
1.7599999999999845,-3.0166943073272705,-0.1315622180700302,-1.4999999999999998,-0.4497943630234754
1.7649999999999844,-3.0170602798461914,-0.2524125874042511,-1.6499999999999997,-0.4779588215357021
1.7699999999999843,-3.0192203521728516,-0.3947245478630066,-1.7999999999999996,-0.4985890082589296
